Order_ID,Customer_ID,Order_Date,Restaurant_ID,Restaurant_Name,Cuisine_Type,Order_Amount,Delivery_Fee,Total_Amount,Payment_Method,Discount_Amount,Order_Status,Delivery_Time,Customer_Rating,City,Restaurant_Rating,Number_of_Items,Order_Type
2e9dffe5-1a6d-483a-b8d3-b6dc516e7172,0dce1541-bd4a-4902-beff-39aaf705d877,2024-08-03 17:26:38,ff0d78d2-8c4a-4299-bf9f-58f1439fc2bc,Turner-Riley,Japanese,736,18.4,754.4,Cash,67.64,Completed,61,4,Mumbai,4,8,Takeaway
c7890a5e-a570-4aae-8a7a-51f00a46f24b,2547e4da-4e4b-4c87-9b84-5a21fb774cd5,2023-10-01 19:19:44,1cec70aa-97ea-47e8-87c4-2b50618cd38e,Kim and Sons,Japanese,871.95,36.34,908.29,Debit Card,65.82,Cancelled,20,4,Hyderabad,4.9,9,Takeaway
9621b365-8507-41bf-b647-654c0303886a,9149ef98-3788-40f1-a13c-d7720592bd16,2024-05-22 08:47:19,f24fa72c-8545-4265-940d-e953ea1c312d,"Lynch, Macias and Gill",Indian,368.84,39.65,408.49,Debit Card,54.94,Cancelled,29,2,Mumbai,2.8,4,Takeaway
47cf840c-7522-477f-beb1-09a2f7abcde9,d39eb0a6-41d1-4785-905b-8274bf80b1b8,2024-03-21 15:58:35,0ed3ba3b-488b-40f0-b826-ccda0e72efb4,"Spears, Santana and Donovan",Indian,454.39,49.66,504.05,Credit Card,29.26,Completed,35,1,Chennai,4.5,9,Takeaway
cc0acb42-6180-4be2-98e6-306cf5ec476f,3574822d-5514-4f67-bbc5-7d308d4ed853,2023-09-16 23:00:46,fb1d1e58-f862-4a96-a5b8-f81505949169,Gill-Zimmerman,Italian,193.51,15.36,208.87,Debit Card,10.09,Cancelled,53,1,Mumbai,4.1,4,Delivery
57c0406f-c66a-4fc2-be6b-e333ea72f756,13e66214-0511-4755-8c2f-54e30e0ef3fd,2024-05-02 06:42:22,c567fbae-8c89-4cb0-9a3f-05ccc65fe847,Simon-Rich,Indian,853.27,25.3,878.57,Cash,12.24,Cancelled,35,2,Hyderabad,4.6,2,Takeaway
07ff7767-c717-49a5-b105-352cb18f6d34,e352d93e-89ef-49c1-a716-5c347666d8bc,2024-03-05 16:56:11,a6ad3ed5-e1be-41f9-8048-aff6a7e1e3f0,Hale-Jackson,Italian,896.86,49.54,946.4,Debit Card,28.02,Failed,80,1,Chennai,4.4,4,Takeaway
0f08656f-29ab-4576-a707-d9cd39896d08,9d281a01-7cac-48fc-ad1a-95b4d06daacc,2024-07-03 17:20:03,641e26b1-e993-4f11-8984-e57e829f5e15,York and Sons,Japanese,268.77,26.73,295.5,Credit Card,30.47,Cancelled,53,3,Delhi,3.4,1,Takeaway
efcec940-6d3d-4b19-bace-99d912bf167b,3c7ec615-4f17-4027-98ab-0c9dce0b3832,2024-04-14 08:09:26,da77f0b7-b6c3-4f6b-bbcf-187e9714640c,"Sanders, Anderson and Coleman",Mexican,453.45,41.09,494.54,UPI,28.5,Completed,17,2,Hyderabad,4.2,9,Delivery
7d2eb988-32fd-43bf-bb0d-994930cb8163,e9e987be-a168-4799-accd-c1958ec4cc12,2024-09-07 14:03:55,7e75a5a3-6f27-474a-819e-94df3fd859d0,"Cook, Williams and Meadows",Japanese,663.33,29.37,692.7,Credit Card,6.68,Completed,39,4,Hyderabad,3.6,10,Takeaway
8b0e38df-3da4-4a30-9a44-f331377a621d,6320a5fc-60d9-4bbd-8ee3-558e278b6f36,2023-12-31 09:50:14,59681738-0751-4599-854e-2775dc5f3aac,Martinez LLC,Mexican,374.58,31.56,406.14,UPI,55.02,Cancelled,80,2,Hyderabad,3,5,Takeaway
7734aa51-ef58-4d89-bac2-51761ae49979,e0905185-4b7e-4542-ac4f-fb3719ffdd4e,2024-08-25 01:11:14,46a903c4-037d-463e-bfd5-298cefcb6bde,Smith and Sons,Italian,626.07,19.8,645.87,UPI,90.15,Failed,19,2,Chennai,4.4,2,Takeaway
363c86b9-f922-4e7e-827f-3ef9bdc7dcb4,909f5516-a60e-4df7-aad4-73b29388d20e,2023-11-29 21:30:49,bb9f86e3-12d2-49f5-9826-c282e0f4dd2a,"Hall, Valdez and Martinez",Mexican,792.06,30.41,822.47,UPI,72.27,Failed,28,1,Hyderabad,5,2,Delivery
27b8b6d9-3041-4863-bea8-e4de36222186,3e8c0b4d-231a-468f-91a1-4799b926025b,2023-12-15 16:46:00,f73233ea-4ef2-4219-8d38-e75ba0faaf55,Bell Group,Italian,730.05,28.21,758.26,Debit Card,40.05,Failed,21,5,Chennai,3.4,3,Dine-in
47a860f5-426b-4a1c-b175-b2e471665954,5916b0eb-441e-42e0-a240-61fdf292c1c6,2023-09-16 15:48:20,4aa17235-853c-4ca6-8ce0-bb6039e58050,Huang-Floyd,Italian,280.76,25.3,306.06,Cash,89.56,Completed,41,2,Hyderabad,3.8,2,Dine-in
137693e3-8d8e-4423-aa02-6a1be3afddf6,85b57a4b-389f-4b43-83a4-6d4c9706df12,2024-02-29 10:17:40,2c462f0a-c826-4757-90bf-be515c69d35b,Schneider-Evans,Thai,650.57,40.7,691.27,Debit Card,59.45,Failed,59,5,Hyderabad,3,10,Takeaway
70b2fdc9-aa75-4a1b-9486-e8cf3cf6d697,18325113-effa-4f39-ab93-3217e2583b4b,2024-07-07 10:35:15,ea9aaa4f-31d9-468c-8637-b937f343137a,Campbell Inc,Japanese,241.32,38.15,279.47,Credit Card,72.02,Failed,62,2,Mumbai,4.9,2,Dine-in
12710da4-1342-4422-abff-d61c677d20ab,a89a1828-33dc-47d1-9e95-10b049ca1e00,2023-10-28 03:37:41,cc5088a7-a09c-457b-96c3-7cb31c36fa12,Graham LLC,Japanese,436.05,24.35,460.4,Cash,22.13,Failed,80,5,Delhi,2.7,4,Dine-in
24b258df-d6c5-4846-950c-39aeb1c2b2ee,aa3d0a3a-fe44-4cca-8e04-0cf398bbb703,2024-03-03 18:45:51,ab8516ef-0a5f-4b15-b6c7-733a21f4fd9f,Garrett-Butler,Chinese,619.32,28,647.32,UPI,67.15,Cancelled,31,4,Bangalore,4.6,1,Dine-in
9b98bda4-095a-4889-b2f2-5b99fcab39f5,a39b2ce5-2bc6-4f19-b466-345f64ef34f0,2023-12-29 13:14:14,f5ecb36f-7693-4a2e-8bf7-96c1f32a27d7,Hayes and Sons,Thai,706.04,47.99,754.03,Debit Card,16.91,Completed,49,4,Mumbai,2.7,10,Delivery
28340fb1-0f6b-4935-90a5-142e45bfa510,1bfe332e-5fae-4aef-92d0-e777344a1e32,2024-03-30 05:03:07,106e669e-6699-44d6-a949-0b3a0036cfab,Browning-Thornton,Italian,977.62,27.69,1005.31,UPI,4.37,Failed,49,1,Chennai,3.4,4,Takeaway
a8a6c652-b6f4-4ba7-b897-30f8049e2600,d6069fd3-f755-496d-a159-4af8fc8f362d,2023-09-16 05:21:33,836aefe4-6660-4136-9301-e23fcb32a281,Clark LLC,Japanese,693.79,26.15,719.94,Cash,87.78,Cancelled,16,1,Mumbai,4.1,9,Takeaway
6e8fe319-1e89-4a12-8ccd-fe3df4e79d50,656a1d66-0af1-4cd2-a89a-a20d3276e6a6,2024-05-19 07:00:01,04f17cd5-cfdf-42ba-924c-409e5b69ed00,Lucas and Sons,Indian,906.42,46.57,952.99,Debit Card,18.62,Completed,39,5,Mumbai,2.8,5,Delivery
bf3991b1-6bc0-47e2-baf2-03ffc2b8c51a,c66c6342-22f4-486c-a29a-2937e34c2a78,2024-02-19 18:05:07,8f81f34a-5a1f-4065-9f98-6579faefc3dc,Vaughn-King,Thai,359.23,36.59,395.82,Cash,83.72,Failed,84,1,Delhi,4.8,5,Delivery
1211f0de-4a43-444e-a00d-fc1035a974a3,d1ef1df0-3482-4d4b-91fb-a0a5bbf3761c,2024-02-18 10:09:18,346a8f3f-33d3-4ed3-99c4-05fe52f31824,"Reynolds, Williams and Hall",Italian,580.3,20.09,600.39,Credit Card,44.64,Completed,49,3,Kolkata,4.8,2,Takeaway
19932a0b-b837-4758-bcfc-6480a62fd7f7,bb737d11-80f9-46f4-9929-4948eb8ea5a8,2023-09-30 02:23:05,aa5bff03-820c-4cc2-9776-e9954ec5c01c,Fernandez PLC,Japanese,813.21,31.61,844.82,Credit Card,67.54,Failed,60,1,Kolkata,4.6,2,Takeaway
bf06b9cd-a6a6-45f8-bbe4-9ef4e1ae8b06,37954415-0119-4b94-ade7-bb5df531de60,2024-02-10 23:01:41,8c48778f-92a1-4f92-85a6-53ff72867925,Johnson-Peterson,Italian,504.44,25.34,529.78,Cash,93.49,Completed,67,1,Delhi,4.1,5,Delivery
4a3ab15e-b1d6-48ba-9578-1e3a84be3960,f036e1a1-c954-4434-b136-0a2ffea455c7,2024-03-03 15:01:09,0eb73153-da42-4846-ba68-2e58bf989f3f,"Rose, Perez and Valentine",Italian,485.6,33.91,519.51,Cash,58.53,Cancelled,84,2,Mumbai,3,6,Dine-in
9e7e7bde-c52a-4259-ba15-33a132f033b3,8b883bb9-2890-45a2-8b83-4051c9790104,2023-10-21 12:57:00,7b08d782-a29d-437d-adce-4e60d0db6553,"Snow, Avery and Newton",Chinese,727.97,44.4,772.37,UPI,36.76,Failed,82,4,Mumbai,4.9,7,Takeaway
57e1ce4e-1f01-4ab7-ba74-112ac1635a0b,4abcb4b5-aaf3-44c1-ba44-479e9d284413,2024-01-05 13:49:08,9a7287e5-121e-43c4-89b1-43351508c28a,Medina Group,Japanese,428.27,44.89,473.16,Credit Card,26.44,Failed,44,4,Delhi,2.8,10,Dine-in
ddcbfad1-0548-40ce-a761-8fcf667a28c5,b750b43a-bba3-480d-80c6-f786345f402f,2024-08-21 12:16:46,4b9d2550-12a4-4e7e-8db0-2cf5deaacb25,Booth-Wall,Mexican,993.71,25.07,1018.78,UPI,35.2,Completed,37,3,Delhi,4.2,5,Dine-in
c08d73ad-45fb-4ab0-b1f3-8cc2c1db1bc9,aee93456-91df-449f-9a43-140f8577efe3,2024-01-01 20:46:37,ae161308-c9b3-4bf7-adf3-3810fa9f2a77,Valenzuela-Ray,Indian,698.58,36.07,734.65,UPI,61.66,Cancelled,60,1,Mumbai,4.3,4,Takeaway
d1f915fa-1067-4726-859c-3ff57b9e8f05,07452ab0-69ce-449a-921f-a9aaa53045ad,2024-01-27 00:31:15,fe22b1bc-e29c-4719-b97f-0d5eec7d2956,"Avila, Howard and Campbell",Thai,520.99,29.36,550.35,Credit Card,79.98,Failed,74,2,Mumbai,5,8,Delivery
400e5522-4efa-4596-98f1-032456fba997,9063c9e9-7bf5-48a8-b27b-d5f0cba24a04,2024-05-20 07:14:42,02b302c2-a257-45b5-90ef-914af01d6b62,Martinez-Contreras,Indian,688.27,20.47,708.74,Debit Card,56.77,Cancelled,57,1,Bangalore,3.3,1,Delivery
511f663f-6cec-4224-a2e0-8d4daf074c23,51b3e521-7cc8-40af-812a-fdad1b2a16b0,2023-11-26 07:44:08,2bc84ebd-93d1-4799-8a39-ae22d0e8c5a1,Miller-Boyd,Italian,132.29,28.14,160.43,Credit Card,41.15,Failed,85,5,Delhi,4.1,7,Delivery
f940424e-a98c-4770-836f-e7708d761706,161715dd-91d2-40c6-96e6-c57794873fc4,2024-09-06 04:26:39,b09f0278-a540-48b0-b714-8a8b82bb284c,Dawson-Campos,Indian,317.53,34.7,352.23,Debit Card,54.14,Cancelled,85,1,Hyderabad,4.2,5,Takeaway
c2bc2ce1-97c6-478b-be3f-b9783a596d7f,363ac8bc-c812-4a6f-92e3-c779253d6524,2024-08-15 13:07:25,731a771a-21c2-4eba-a4d0-988d7329f09f,"Simmons, Tyler and Owen",Indian,466.98,11.35,478.33,Credit Card,91.1,Completed,78,5,Mumbai,2.7,4,Takeaway
27f00029-d3e1-401b-b9c1-f4c4cf594ec3,a38057e8-287d-4e1b-9c58-349a8dc4febf,2024-05-02 18:12:48,21b31d41-5997-48cd-a69e-d9e31154f042,Buchanan and Sons,Japanese,205.18,12.78,217.96,Cash,0.51,Cancelled,30,5,Chennai,4.8,6,Delivery
93f66a84-f26b-4914-ad0c-62b46c67284a,30747deb-1b51-4eb3-8318-74658d8d9cf7,2023-09-22 23:42:16,b112ceb0-880b-4289-874c-6baf52caedcf,"Peterson, Lozano and Mcneil",Italian,347.98,26.2,374.18,UPI,25.77,Completed,86,4,Mumbai,2.9,2,Dine-in
acb376c7-76cd-46b5-9850-0c5b86671a9a,75c8eb60-da9a-4862-90fd-dcb7a2b0610b,2023-10-21 13:47:23,2f881a09-2735-46c2-b81e-573b9841d741,"Sherman, Decker and Jacobs",Chinese,357.11,35.94,393.05,Credit Card,33.09,Cancelled,38,1,Delhi,2.9,3,Dine-in
2eabecc7-bd67-4e24-a82a-13c5a3a376ac,3ddc1a25-bdd9-4787-aec0-f3290b4a6bc6,2024-05-07 11:44:17,fd9c8b3a-6312-4fc2-93fe-00dce72e8ca2,"Carter, Parker and Duncan",Thai,248.06,22.55,270.61,Debit Card,49.73,Completed,55,4,Chennai,2.6,7,Delivery
7c9e01e9-beb7-410a-babe-311ddd701a2d,af596094-d989-41f5-b07f-2b435880154b,2024-06-17 19:28:49,28936c82-234e-4e2d-9a38-dcc45cb8f5bf,"Ewing, Adkins and Craig",Chinese,394.35,45.59,439.94,Credit Card,78.88,Cancelled,78,1,Kolkata,2.9,4,Takeaway
fa190bc1-3b37-40b3-8132-bd04a0647c25,19682ef8-ea34-41fe-885a-5f5d3a1ff9f4,2024-06-26 07:08:42,b13ce4d8-b951-4796-aa24-cad8bcd81601,Coleman-Mcclain,Mexican,536.22,34.05,570.27,UPI,64.61,Failed,15,1,Bangalore,2.6,3,Delivery
20a4bf8b-0019-433b-aef9-2b3645409d9b,2358800b-afbc-4ecf-a44d-be409f5909d5,2024-01-22 23:50:41,15aa6882-cecb-47f0-b9ba-4f9cd37724e6,Duran Group,Chinese,431.87,44.12,475.99,Credit Card,25.54,Completed,28,1,Delhi,3,10,Dine-in
5665ff53-f485-4f54-9e9a-7922042e57ee,af53cdeb-ff53-4bbf-891a-2c30ece5ea01,2023-11-17 20:30:06,a61678de-7686-4b50-9710-aa9f5580cbad,Moore-Mccann,Indian,642.44,43.66,686.1,Cash,15.45,Completed,42,1,Hyderabad,4.8,8,Dine-in
f6152ce6-9b25-4148-b00b-36ff565c74c0,14e4a2ac-1362-411c-97b3-59708f2995c8,2024-07-23 10:36:35,5db4d4a1-7efa-4a5e-b659-c871fb2e9b8b,Cole-Martinez,Chinese,686.41,33.35,719.76,Cash,53.49,Cancelled,71,5,Bangalore,4,6,Takeaway
058a049b-2d37-4b7b-be20-b25ec77a7f6e,70a825d7-0c1e-4016-8a45-ce97d064a41a,2024-01-29 12:44:34,3211c9b9-8d12-448d-98f8-d2a28c2b10e4,Anderson and Sons,Mexican,598.42,25.74,624.16,Debit Card,86.84,Cancelled,66,3,Chennai,2.8,3,Takeaway
5411d201-dceb-4fc2-bb48-4313a4d6f66c,1fd09053-717d-48cc-9035-80d07562d541,2024-01-30 04:39:52,9fa8569f-5e1d-4dc6-8bb9-05412d7ec003,Allen Inc,Mexican,693.96,13.62,707.58,UPI,34.08,Completed,88,5,Bangalore,4.3,2,Delivery
cf4518ef-aa63-4145-a769-5ac2353a7a7a,44e8eda0-0e74-4746-8d7e-9cfd4dc07d7a,2024-02-05 11:53:54,8c07766a-6aef-4f3a-9f23-ec4dcf0ca6f6,Weber LLC,Thai,336.36,25.69,362.05,Cash,76,Failed,38,5,Hyderabad,3.1,7,Takeaway
d0e437f0-b2e5-4722-bd0b-604f9f9fa10f,f9c5b16f-618e-4ca7-8f02-5bff13a68582,2024-01-26 03:07:38,80f56588-b168-4a29-89cf-76206a3cbdad,Kennedy PLC,Italian,892.61,48.32,940.93,Cash,22.56,Cancelled,89,4,Hyderabad,3.5,3,Dine-in
ce5d66f1-752f-4bcb-8fe9-55784ecb87bd,5e8bba75-02e1-4628-8836-52291919709f,2024-06-14 00:18:50,2bf98edb-ce88-400a-aca3-c84ecfa3a99c,Young-Mcmahon,Japanese,570.73,19.44,590.17,Cash,84.31,Completed,19,4,Chennai,3,1,Delivery
e4bb56f0-0d2b-4d98-972f-f35a2249155b,bf635577-48c3-4ad9-a619-16db1e429d63,2024-07-16 10:16:33,18aee71b-1936-40a8-b0f0-2bab7b1ea4e4,Hernandez Inc,Chinese,389.22,13.05,402.27,Credit Card,86.9,Cancelled,29,5,Bangalore,2.6,10,Takeaway
73c52eb4-91f9-4809-a86c-beb8f8f1ba6d,b160cd4c-df5c-47ad-acb8-96d95072129a,2024-04-29 10:07:39,7d3c745b-b6da-430d-b08c-d753b6ede56a,"Long, Coleman and Adams",Chinese,121.92,49.65,171.57,Credit Card,95.77,Completed,17,5,Chennai,3.1,9,Dine-in
0737507d-0966-4b95-bf7a-472402a743c1,fba3770f-4fa1-408d-91ac-19e0db3ccabb,2024-02-01 17:23:21,3ea6ac4d-c178-4ee6-bc55-8b17ea178ec1,Walsh Inc,Japanese,340.09,29.47,369.56,UPI,66.87,Completed,74,1,Mumbai,4.9,6,Delivery
57f57898-3fe2-466a-bb92-c5d2f83538c3,268bc85a-c372-49a6-a4a3-e9aadf8bc8c3,2023-12-27 06:16:21,a5d40b85-25e5-4b79-a8a7-16615a0dbd24,Torres-Jarvis,Italian,468.99,34.7,503.69,UPI,99.58,Completed,46,5,Mumbai,4.8,8,Dine-in
b582a18e-6b5d-4466-8888-23e50e6c407d,ccb6dd02-d3ce-4697-a5c2-88f2ca5fcee5,2024-02-22 21:06:42,e92c3cb1-756e-4cfd-9a8b-bd290bb8947a,"Lewis, Bass and Smith",Italian,191.3,28.29,219.59,UPI,27.41,Completed,56,4,Mumbai,4,9,Delivery
6e8ba2a9-990b-47ca-905a-55ac3d536088,a877d894-9506-4fe8-912a-29c98f24a889,2024-03-27 18:43:16,332de707-2135-499a-b40b-1c05c64c3f78,Martinez-Leonard,Italian,269.6,47.73,317.33,Cash,53.66,Completed,65,1,Bangalore,4,10,Delivery
5368dce6-fd3f-4e81-a3bd-7082864f6ced,962c08a3-4c33-4993-a85d-5f718b739cf5,2024-03-05 22:20:31,8069ab86-3317-4eaa-b9fe-a66698a83cb0,Walker Group,Mexican,985.56,28.23,1013.79,UPI,68.58,Completed,87,3,Delhi,4.8,5,Delivery
82fa0c9c-01c4-48e2-85f0-5ff311e02e0e,be0d7c4e-92ba-42f1-9262-12557649a446,2024-08-11 08:59:13,a6d0f8b5-49c3-425d-8943-6f3c644fa00e,Kelly Ltd,Italian,592.54,45.57,638.11,Credit Card,37.24,Cancelled,78,3,Bangalore,3.2,4,Delivery
2fbc5b88-180a-494d-97cf-7a9b103d4cc9,4f688849-6b8b-48b0-865b-77c155fc9ded,2024-05-01 18:00:06,7178f844-6620-4a3e-a895-6dbad5150c31,Clark Ltd,Italian,885.95,28.79,914.74,Debit Card,7.14,Completed,23,2,Bangalore,2.8,10,Takeaway
94865e87-ee6c-41a3-be87-06505c185e6d,1be8c8e5-e416-4898-9008-457bce3804ce,2023-11-21 16:55:15,92e5b9a1-4cf1-4187-a4c5-ca41f0e304d0,Alvarado PLC,Indian,996.22,12.83,1009.05,Credit Card,54.51,Failed,43,5,Chennai,2.7,5,Delivery
6c3d6b01-f4fc-4a63-a018-0c8dfb5765d9,58c33175-9c8a-4fcc-848e-22acf10830ea,2024-02-15 23:37:00,c0056a07-4e7c-4dd7-8557-6d18425796dc,"Ward, Curtis and Olson",Chinese,379.14,49.44,428.58,UPI,10.16,Completed,59,4,Hyderabad,3.4,2,Dine-in
f1a154a5-9862-4936-bc78-127bf393ccd2,71a1c1aa-8d02-47b0-9d5e-055a951bbf5e,2024-01-15 19:56:04,602eb171-6e9b-4562-a7cc-87e371287270,Lawrence-Huerta,Mexican,422.11,37.16,459.27,UPI,81.61,Failed,27,5,Mumbai,3.9,9,Delivery
1bab86e4-fb4c-481f-b7d0-238172983419,2596ce8d-199e-4712-ba39-fe2aa805aad3,2024-01-03 22:10:48,568f4619-5cc4-450c-899b-fb1a09a2871a,Morse-Wheeler,Italian,887,11.87,898.87,Debit Card,62.62,Cancelled,53,5,Mumbai,4.8,1,Takeaway
d10b9658-022a-431c-a33c-4a394a453639,26932a53-b9d5-4061-bd0f-ceb333bea8ad,2024-08-21 21:18:55,918b4c80-e61b-44e1-8ca2-0c3c362c871f,"Ball, Johnson and Hernandez",Mexican,717.71,48.14,765.85,UPI,25.5,Cancelled,64,4,Delhi,3,5,Takeaway
25e7ea65-a4da-4c37-92de-e60445aaf902,017c1acc-7aee-41a0-8957-ea4cb4db6b91,2024-01-03 04:48:58,0d24ec59-6cb1-4d70-8321-5634d6540ee5,Winters-Ramirez,Italian,320.81,47.71,368.52,Debit Card,89.29,Cancelled,75,4,Kolkata,2.9,9,Dine-in
1ac0600e-79bd-4bf6-a49d-43bf1f1466a7,fc657e3e-96d3-468b-8089-3d4813ee795e,2024-04-23 11:52:35,0db54b65-b996-4ef8-84b8-944b5b8c64cb,"Sanders, Taylor and Green",Chinese,317.67,41.83,359.5,Credit Card,13.52,Failed,63,4,Delhi,4.5,10,Takeaway
19414138-1fe4-458b-b6c9-40e14ee59389,b1393b0c-2bfd-4519-a761-4f4677b222fd,2024-02-11 07:09:44,8142c669-0282-495b-bb9f-23ec443682b6,"Howard, Bush and Pope",Japanese,762.27,41.35,803.62,Debit Card,62.53,Cancelled,22,1,Bangalore,4.2,8,Dine-in
d6973df9-ec87-4555-bbce-fccdedd4f6ac,c00cd816-9bcb-4d16-9642-09d91c259f12,2024-04-06 14:04:32,010d5792-73de-4898-983e-26c858093c28,"Edwards, Green and Leonard",Japanese,172.93,43.14,216.07,Credit Card,6.16,Cancelled,66,1,Hyderabad,3.4,9,Dine-in
0675ce92-c317-4eca-8dd8-91c7a1c856ce,b303a514-42c2-4a4c-adb9-df4f37305323,2024-02-22 17:51:51,9c9ac920-1f02-48fd-bf56-e8d7f130ca5b,Stephens Ltd,Mexican,577.07,10.12,587.19,Credit Card,11.7,Completed,40,1,Delhi,3.9,1,Dine-in
048402bc-2cb2-45a8-9254-ac8a09bb206c,ba268c14-6395-45b8-991e-57ce6eaee6bc,2023-12-17 07:19:08,2e24ee12-bd82-49b1-b453-5dcc2bb80381,"Mendoza, Hanson and Wilson",Chinese,788.33,12.75,801.08,Credit Card,7.48,Failed,86,3,Kolkata,3.9,10,Delivery
55f250f0-0610-4700-af4f-4659427b021c,79f9fc82-129a-4bfd-a9e4-d1afda692de9,2024-04-27 21:10:40,40f81c87-487a-4afe-8a49-ed9aa2a07115,"Harvey, Serrano and Sims",Indian,936.34,22.33,958.67,UPI,10,Cancelled,88,5,Bangalore,3.7,1,Dine-in
c1f5f1e0-7ceb-4ea1-8798-e70c80a5c49b,adb5fc77-5a08-40ea-b5db-daed0fee2985,2024-04-22 17:32:53,45176084-0f40-4b53-b22b-b36e516b7324,"Young, Garcia and Chase",Indian,244.76,25.11,269.87,Debit Card,37.43,Completed,15,4,Chennai,3.3,9,Takeaway
123d7839-53bd-4436-a126-d2755c9202a6,970bdebd-5f9a-472a-9f40-220ca6bbe4f0,2024-09-06 14:36:09,ec3e6b4c-f145-4bab-a2a5-efb020728ab2,"Jacobs, Nelson and Knight",Indian,889.17,45.38,934.55,Debit Card,41.88,Failed,33,5,Mumbai,4.8,9,Dine-in
943b63f3-250b-4529-8bc9-68042d7a928e,85f30daf-f9a9-4c76-8479-fe4681c786f2,2023-10-10 20:58:32,c6bbe287-72aa-4bc5-86f3-8b0b6debb313,Allen-Fisher,Mexican,869.12,15.81,884.93,Debit Card,97.48,Completed,62,2,Delhi,2.7,5,Takeaway
3d105057-de4e-4a81-bdd6-6d7579a37885,3f87a42d-9e24-44fe-a256-7420418836a2,2024-04-15 00:16:52,80ffacc8-a358-410d-a619-51c86c9d6dc1,White-Jennings,Chinese,227.33,30.33,257.66,Cash,74.72,Failed,27,3,Mumbai,4.5,9,Dine-in
4a5a900a-680b-409c-8f4d-5bd9f6e601c1,9edbdad1-9c74-42cf-952e-af5980ef413b,2024-08-16 16:10:51,9292849d-f6a5-451a-86d3-cb84fcd50c42,Martinez Inc,Chinese,722.43,16.53,738.96,UPI,48.4,Completed,57,1,Hyderabad,2.8,7,Dine-in
cd2534d7-0a7f-49fd-9993-19f099f1f27f,190dfde0-6ee2-41e8-ad15-0e1320ac20e4,2023-10-10 00:08:11,d44121b4-bef4-4dd4-a754-34e76ae3332b,Taylor and Sons,Italian,181.3,19.64,200.94,Debit Card,65.13,Failed,86,4,Delhi,3.2,8,Delivery
b4735c9e-f0ce-4d48-8e77-645a8778e2c2,5957ebee-5bbd-4549-98fb-5ab9fb06896e,2024-02-25 16:19:47,66d34c89-b5be-4750-b126-ba01140116ab,Tran Inc,Thai,742.86,27.59,770.45,UPI,91.14,Failed,53,5,Mumbai,4.6,8,Dine-in
c822a92b-a960-47ce-aa70-86c2a8c5830f,bfab7a67-ba03-4504-9a22-3f958fd701b9,2023-09-18 06:27:12,41884304-5b60-447b-8abe-dc96db23fa3c,Matthews-Boyd,Indian,496.56,42.34,538.9,UPI,77.46,Cancelled,27,3,Hyderabad,3.6,4,Takeaway
d24eb361-b2d9-44b8-89ab-2ae766674d7a,307fb95e-4ace-428d-b2ce-8e87c2b4b467,2024-05-25 04:46:02,8efd59ab-242e-482a-b427-ac0a5b313abd,Davenport LLC,Japanese,353.31,19.07,372.38,Credit Card,76.05,Failed,18,1,Chennai,3.3,2,Takeaway
f2186165-2461-49be-9055-c28e41aa91e4,5d323faf-4c4b-484d-9a0b-1b0c3a43afc6,2023-10-15 11:00:32,36c267c1-2d2f-4bd0-8ad6-fbb1e51e89ca,Washington-Banks,Mexican,204.43,44.56,248.99,Credit Card,52.39,Completed,64,2,Delhi,3.8,7,Dine-in
fb376f50-5c60-41bf-9725-1c53e314b180,2369bcb3-a168-4e2d-a495-c4d56a129ba8,2023-12-15 01:58:17,042c2bbd-5165-4774-aa41-d002b58d5b0b,"Watts, James and Ferguson",Japanese,313.13,47.19,360.32,Credit Card,27.43,Failed,22,3,Mumbai,4,1,Takeaway
1c1005cf-fdd5-4a5d-af8e-df87880e124f,aac931fb-fd8a-4997-9a1e-ff7d20c61b98,2024-08-11 06:27:51,d0865275-9de8-474d-b7ad-fb100fa36007,"Chung, Watson and Marshall",Mexican,702.77,46.5,749.27,Credit Card,26.19,Failed,71,4,Kolkata,4,1,Takeaway
b5cb3b23-6d7b-4378-98af-0ebcad990261,fcdf83c0-ea09-4338-b534-79bdeaccf4a5,2023-11-06 00:55:42,a1f510e8-9ca2-4e12-bf5f-3ada265c7925,Martinez-Daniels,Japanese,738.69,38.38,777.07,Credit Card,54.28,Failed,63,1,Delhi,3.8,4,Takeaway
157ae654-2087-4dd8-b325-8bf8312a831b,808eb534-b38d-493e-b2f8-12bd6f6f91af,2024-07-11 09:08:11,24efff56-f3d4-4405-8014-149834f84a9e,"Schwartz, Watson and Ramos",Indian,725.58,29.07,754.65,UPI,94.08,Completed,82,1,Kolkata,4.7,1,Dine-in
d0a43fb4-2bf4-4d84-8542-a94df2b89584,7c5bd84f-763b-4af4-9d90-bc3a7ef7d709,2024-03-12 05:28:24,53d5360c-5d16-4a0a-8a83-cba0722555ef,Sparks Group,Italian,841.05,25.65,866.7,Debit Card,54.92,Completed,59,4,Delhi,4.8,7,Takeaway
e4a42d4f-c228-40d5-8aba-e617324e6eba,0cace44e-25ca-48a9-8af6-8735071370d2,2023-10-22 01:11:43,62d4f54c-3eec-42cf-81de-0bf6f6622173,Collins-Anderson,Chinese,695.81,16.21,712.02,Credit Card,61.03,Cancelled,21,5,Chennai,4.3,3,Takeaway
